#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 8183, 4,KN4UIR,    -0.30, 3,   boost,    1.51,  98628.00,  226.96,    0.17,    0.01, 35.6, 4.20, 4.20, 4.02,  -9.82,  -0.28,  -0.23,   0.03,   0.05,  -0.05,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.29, 3,   boost,   -0.00,  98633.00,  226.54,   -0.26,    0.01, 35.6, 4.20, 4.20, 4.02,  -9.82,  -0.28,  -0.23,   0.03,   0.05,  -0.05,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.28, 3,   boost,    2.01,  98634.00,  226.45,   -0.34,    0.02, 35.6, 4.20, 4.20, 4.02,  -9.83,  -0.28,  -0.20,   0.15,  -0.01,   0.01,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.27, 3,   boost,    0.50,  98636.00,  226.28,   -0.51,    0.03, 35.6, 4.20, 4.20, 4.02,  -9.81,  -0.29,  -0.17,   0.09,  -0.07,  -0.05,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.26, 3,   boost,    1.51,  98628.00,  226.96,    0.17,    0.03, 35.7, 4.20, 4.20, 4.02,  -9.79,  -0.33,  -0.20,   0.15,  -0.07,  -0.11,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.25, 3,   boost,   -1.01,  98637.00,  226.20,   -0.60,    0.03, 35.7, 4.20, 4.20, 4.02,  -9.82,  -0.32,  -0.22,   0.09,  -0.01,   0.01,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.24, 3,   boost,   -0.00,  98631.00,  226.71,   -0.09,    0.03, 35.7, 4.20, 4.20, 4.02,  -9.84,  -0.30,  -0.31,   0.09,   0.11,   0.01,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.23, 3,   boost,   -2.51,  98627.00,  227.05,    0.26,    0.02, 35.7, 4.20, 4.20, 4.02,  -9.79,  -0.30,  -0.19,   0.09,   0.05,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.22, 3,   boost,   -1.01,  98631.00,  226.71,   -0.09,    0.02, 35.6, 4.20, 4.20, 4.02,  -9.81,  -0.27,  -0.14,   0.03,  -0.01,  -0.05,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.21, 3,   boost,    1.01,  98625.00,  227.22,    0.43,    0.02, 35.7, 4.20, 4.20, 4.02,  -9.79,  -0.24,  -0.09,   0.03,  -0.01,   0.01,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.20, 3,   boost,    0.50,  98636.00,  226.28,   -0.51,    0.02, 35.7, 4.20, 4.20, 4.02,  -9.81,  -0.26,  -0.14,  -0.03,   0.05,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.19, 3,   boost,    1.01,  98632.00,  226.62,   -0.17,    0.02, 35.7, 4.20, 4.20, 4.02,  -9.81,  -0.32,  -0.13,  -0.03,  -0.01,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.18, 3,   boost,   -0.50,  98633.00,  226.54,   -0.26,    0.02, 35.7, 4.20, 4.20, 4.02,  -9.82,  -0.36,  -0.23,  -0.09,   0.05,  -0.11,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.17, 3,   boost,   -1.01,  98627.00,  227.05,    0.26,    0.02, 35.7, 4.20, 4.20, 4.02,  -9.84,  -0.35,  -0.23,  -0.03,  -0.01,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.16, 3,   boost,   -0.50,  98632.00,  226.62,   -0.17,    0.02, 35.7, 4.20, 4.20, 4.02,  -9.82,  -0.36,  -0.23,   0.03,  -0.01,   0.01,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.15, 3,   boost,    1.51,  98630.00,  226.79,    0.00,    0.02, 35.7, 4.20, 4.20, 4.02,  -9.82,  -0.28,  -0.17,   0.15,  -0.07,  -0.05,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.14, 3,   boost,    2.01,  98627.00,  227.05,    0.26,    0.03, 35.7, 4.20, 4.20, 4.02,  -9.81,  -0.26,  -0.13,   0.21,  -0.01,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.13, 3,   boost,   -0.00,  98627.00,  227.05,    0.26,    0.04, 35.7, 4.20, 4.20, 4.02,  -9.84,  -0.25,  -0.11,   0.27,  -0.13,  -0.05,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.12, 3,   boost,    1.01,  98630.00,  226.79,    0.00,    0.05, 35.7, 4.20, 4.20, 4.02,  -9.81,  -0.26,  -0.16,   0.27,  -0.01,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.11, 3,   boost,    1.01,  98633.00,  226.54,   -0.26,    0.05, 35.7, 4.20, 4.20, 4.02,  -9.81,  -0.29,  -0.22,   0.21,  -0.01,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.10, 3,   boost,   -0.50,  98625.00,  227.22,    0.43,    0.06, 35.7, 4.20, 4.20, 4.02,  -9.81,  -0.33,  -0.20,   0.15,  -0.01,  -0.11,   7.64,  -0.31,   2.43,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.09, 3,   boost,    1.01,  98633.00,  226.54,   -0.26,    0.06, 35.7, 4.20, 4.20, 4.02,  -9.80,  -0.34,  -0.25,   0.15,  -0.07,   0.01,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.08, 3,   boost,    0.50,  98632.00,  226.62,   -0.17,    0.06, 35.6, 4.20, 4.20, 4.02,  -9.79,  -0.35,  -0.21,   0.15,  -0.13,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.07, 3,   boost,   -3.02,  98625.00,  227.22,    0.43,    0.05, 35.7, 4.20, 4.20, 4.02,  -9.83,  -0.30,  -0.16,   0.21,  -0.01,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.06, 3,   boost,   -0.50,  98626.00,  227.13,    0.34,    0.08, 35.7, 4.20, 4.20, 4.02,  -9.82,  -0.27,  -0.16,   0.15,  -0.07,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.05, 3,   boost,   -0.00,  98634.00,  226.45,   -0.34,    0.22, 35.7, 4.20, 4.20, 4.02,  -9.78,  -0.26,  -0.17,   0.27,  -0.07,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.04, 3,   boost,    0.50,  98637.00,  226.20,   -0.60,    0.63, 35.6, 4.20, 4.20, 4.02,  -9.79,  -0.35,  -0.18,   0.33,  -0.13,  -0.05,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.03, 3,   boost,   -0.50,  98630.00,  226.79,    0.00,    1.49, 35.7, 4.20, 4.20, 4.02,  -9.76,  -0.37,  -0.13,  -0.15,  -0.07,  -0.11,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.02, 3,   boost,  284.14,  98631.00,  226.71,   -0.09,    2.89, 35.6, 4.20, 4.20, 4.02,  -9.79,  -0.50,  -0.04,  -0.95,  -0.01,  -0.11,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,    -0.01, 3,   boost,  279.62,  98852.00,  207.92,  -18.87,    4.85, 35.7, 4.20, 4.20, 4.02, -10.04,  -0.66,   0.04,  -1.74,  -0.13,  -0.11,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
6, 8183, 4,KN4UIR,     0.00, 3,   boost,  276.09,  98582.00,  230.88,    4.08,    7.26, 35.6, 4.20, 4.20, 4.02,-153.27,  -1.90,  -0.93,  -0.15,   2.00,   0.93,   7.64,  -0.31,   2.42,   2.12, 4.17, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.5123536, -87.0195064,   221.0, 2024,  2, 26, 15, 43, 43,        0,        0,   0,   0,   1.7,   0.9,   1.4,  0,  0,  0, 27,  0,  0, 35,  0, 36,  0,  0,  0,  0, 23,  0, 33,  0, 29,  0, 26, 29,  0,  0,  0,  0, 22, 26,  0,  0, 30,  0,  0
