#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 8183, 1,KN4UIR,     6.04, -80,   5, 5,   coast,  -37.21,  87174.00, 1250.79, 1027.06,  180.74, 34.9, 9.62, 9.62, 3.70, -26.21,   0.37,   8.82, 734.46, -67.57,-101.38,   8.00,   0.04,   0.11,  63.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.12, -79,   8, 5,   coast,  -34.20,  87217.00, 1246.75, 1023.02,  178.50, 34.9, 9.62, 9.62, 3.70, -26.27,  -2.17,   4.96, 741.66, -76.91,-125.25,   8.00,   0.04,   0.26,  69.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.15, -79,   6, 5,   coast,  -34.20,  87217.00, 1246.75, 1023.02,  178.50, 34.9, 9.62, 9.56, 3.70, -26.27,  -2.17,   4.96, 741.66, -76.91,-125.25,   8.00,   0.04,   0.26,  69.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.23, -77,   6, 5,   coast,  -34.20,  86999.00, 1267.26, 1043.53,  176.21, 34.9, 9.62, 9.56, 3.70, -24.22,   5.77,   5.36, 781.58, -87.71, -93.87,   8.00,   0.04,   0.13,  57.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.26, -76,   8, 5,   coast,  -34.20,  86999.00, 1267.26, 1043.53,  176.21, 34.9, 9.62, 9.56, 3.70, -24.22,   5.77,   5.36, 781.58, -87.71, -93.87,   8.00,   0.04,   0.13,  57.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.34, -87,   7, 5,   coast,  -35.71,  86951.00, 1271.78, 1048.05,  173.48, 34.9, 9.62, 9.56, 3.70, -24.46,   1.25,   1.47, 583.03, -77.03,-115.91,   8.00,   0.04,  -0.02,  50.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.37, -88,   7, 5,   coast,  -35.71,  86951.00, 1271.78, 1048.05,  173.48, 34.9, 9.62, 9.62, 3.70, -24.46,   1.25,   1.47, 583.03, -77.03,-115.91,   8.00,   0.04,  -0.02,  50.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.45, -85,   5, 5,   coast,  -32.19,  86767.00, 1289.13, 1065.40,  170.85, 34.9, 9.62, 9.62, 3.70, -22.90,   6.39,   2.49, 653.83, -73.43,-110.84,   8.00,   0.04,   0.00,  59.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.48, -84,   5, 5,   coast,  -32.19,  86767.00, 1289.13, 1065.40,  170.85, 34.9, 9.62, 9.62, 3.70, -22.90,   6.39,   2.49, 653.83, -73.43,-110.84,   8.00,   0.04,   0.00,  59.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.56, -82,   8, 5,   coast,  -31.68,  86773.00, 1288.57, 1064.84,  168.71, 34.9, 9.62, 9.62, 3.70, -21.10,  -0.84,   8.17, 702.17, -83.32, -95.22,   8.00,   0.04,   0.21,  69.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.59, -81,   8, 5,   coast,  -31.68,  86773.00, 1288.57, 1064.84,  168.71, 34.9, 9.62, 9.62, 3.70, -21.10,  -0.84,   8.17, 702.17, -83.32, -95.22,   8.00,   0.04,   0.21,  69.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.67, -78,   7, 5,   coast,  -30.68,  86710.00, 1294.52, 1070.79,  166.70, 34.9, 9.62, 9.62, 3.70, -22.15,  -2.60,   5.65, 517.41, -90.15, -99.98,   8.00,   0.04,   0.24,  64.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.70, -79,   5, 5,   coast,  -30.68,  86710.00, 1294.52, 1070.79,  166.70, 34.9, 9.62, 9.62, 3.70, -22.15,  -2.60,   5.65, 517.41, -90.15, -99.98,   8.00,   0.04,   0.24,  64.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.78, -76,   6, 5,   coast,  -27.66,  86481.00, 1316.16, 1092.43,  164.50, 34.9, 9.62, 9.62, 3.70, -17.72,   6.20,   4.80, 550.61, -63.11, -98.76,   8.00,   0.04,   0.13,  51.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.81, -76,   9, 5,   coast,  -27.66,  86481.00, 1316.16, 1092.43,  164.50, 34.9, 9.62, 9.62, 3.71, -17.72,   6.20,   4.80, 550.61, -63.11, -98.76,   8.00,   0.04,   0.13,  51.00, 9.50, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.89, -85,   7, 5,   coast,  -28.16,  86543.00, 1310.30, 1086.57,  162.05, 34.9, 9.62, 9.62, 3.71, -17.66,   2.28,   4.86, 584.73, -62.62,-104.50,   8.00,   0.04,  -0.01,  42.00, 9.50, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 30,  0, 31,  0,  0, 12,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 28,  0,  7,  0, 27,  0,  0, 34,  0,  0,  0,  0,  0, 35,  0,  0
6, 8183, 1,KN4UIR,     6.92, -88,   8, 5,   coast,  -28.16,  86543.00, 1310.30, 1086.57,  162.05, 34.9, 9.62, 9.56, 3.70, -17.66,   2.28,   4.86, 584.73, -62.62,-104.50,   8.00,   0.04,  -0.01,  42.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     6.92, -88,   9, 5,   coast,  -28.16,  86543.00, 1310.30, 1086.57,  162.05, 34.9, 9.62, 9.56, 3.70, -17.66,   2.28,   4.86, 584.73, -62.62,-104.50,   8.00,   0.04,  -0.01,  42.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  8,  40.3881438, -87.5148575,   933.0, 2023,  4, 15, 18, 34, 52,      136,      736, 251,  79,   2.2,   0.9,   2.0, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     6.98, -83,   8, 5,   coast,  -28.16,  86543.00, 1310.30, 1086.57,  162.05, 34.9, 9.62, 9.56, 3.70, -17.66,   2.28,   4.86, 584.73, -62.62,-104.50,   8.00,   0.04,  -0.01,  42.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.00, -87,   6, 5,   coast,  -27.66,  86441.00, 1319.95, 1096.22,  159.56, 34.9, 9.62, 9.56, 3.70, -18.48,  -1.64,   6.30, 600.36, -84.35, -97.96,   8.00,   0.04,  -0.01,  48.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.03, -87,   5, 5,   coast,  -27.66,  86441.00, 1319.95, 1096.22,  159.56, 34.9, 9.62, 9.62, 3.70, -18.48,  -1.64,   6.30, 600.36, -84.35, -97.96,   8.00,   0.04,  -0.01,  48.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.11, -84,   7, 5,   coast,  -28.67,  86302.00, 1333.12, 1109.39,  157.33, 34.9, 9.62, 9.62, 3.70, -15.89,   6.46,   3.13, 512.47, -77.15, -89.85,   8.00,   0.04,   0.11,  61.00, 9.52, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.14, -84,   7, 5,   coast,  -28.67,  86302.00, 1333.12, 1109.39,  157.33, 34.9, 9.62, 9.62, 3.70, -15.89,   6.46,   3.13, 512.47, -77.15, -89.85,   8.00,   0.04,   0.11,  61.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.22, -81,   7, 5,   coast,  -26.15,  86189.00, 1343.84, 1120.10,  155.38, 34.9, 9.62, 9.62, 3.70, -15.85,   4.48,   0.69, 428.17, -53.47, -94.18,   8.00,   0.04,   0.22,  66.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.25, -80,   6, 5,   coast,  -26.15,  86189.00, 1343.84, 1120.10,  155.38, 34.9, 9.62, 9.56, 3.70, -15.85,   4.48,   0.69, 428.17, -53.47, -94.18,   8.00,   0.04,   0.22,  66.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.33, -78,   8, 5,   coast,  -24.14,  86166.00, 1346.02, 1122.29,  153.61, 34.9, 9.62, 9.56, 3.70, -15.47,   5.99,   1.89, 516.98, -40.10,-103.40,   8.00,   0.04,   0.24,  66.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.36, -79,   7, 5,   coast,  -24.14,  86166.00, 1346.02, 1122.29,  153.61, 34.9, 9.62, 9.62, 3.70, -15.47,   5.99,   1.89, 516.98, -40.10,-103.40,   8.00,   0.04,   0.24,  66.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.44, -78,   7, 5,   coast,  -22.63,  86152.00, 1347.35, 1123.62,  151.82, 34.9, 9.62, 9.62, 3.70, -14.40,   0.87,   2.82, 668.72, -64.82, -86.43,   8.00,   0.04,   0.11,  56.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.47, -80,   6, 5,   coast,  -22.63,  86152.00, 1347.35, 1123.62,  151.82, 34.9, 9.62, 9.62, 3.70, -14.40,   0.87,   2.82, 668.72, -64.82, -86.43,   8.00,   0.04,   0.11,  56.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.55, -87,   8, 5,   coast,  -24.14,  86075.00, 1354.66, 1130.93,  149.85, 34.9, 9.62, 9.62, 3.70, -13.70,   3.55,   3.87, 602.01, -81.42, -68.73,   8.00,   0.04,  -0.02,  51.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.58, -87,   6, 5,   coast,  -24.14,  86075.00, 1354.66, 1130.93,  149.85, 34.9, 9.62, 9.56, 3.70, -13.70,   3.55,   3.87, 602.01, -81.42, -68.73,   8.00,   0.04,  -0.02,  51.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.66, -87,   6, 5,   coast,  -24.14,  86015.00, 1360.36, 1136.63,  147.88, 34.9, 9.62, 9.56, 3.70, -12.67,   6.60,   3.47, 657.43, -96.32, -45.84,   8.00,   0.04,   0.03,  60.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.69, -89,   8, 5,   coast,  -24.14,  86015.00, 1360.36, 1136.63,  147.88, 34.9, 9.62, 9.62, 3.70, -12.67,   6.60,   3.47, 657.43, -96.32, -45.84,   8.00,   0.04,   0.03,  60.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.77, -90,   6, 5,   coast,  -24.14,  85958.00, 1365.78, 1142.05,  146.07, 34.9, 9.62, 9.62, 3.70, -11.34,   5.63,   5.06, 740.75,-113.10,   8.42,   8.00,   0.04,   0.25,  65.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.80, -87,   4, 5,   coast,  -24.14,  85958.00, 1365.78, 1142.05,  146.07, 34.9, 9.62, 9.62, 3.70, -11.34,   5.63,   5.06, 740.75,-113.10,   8.42,   8.00,   0.04,   0.25,  65.00, 9.50, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.88, -85,   6, 5,   coast,  -21.12,  85931.00, 1368.35, 1144.62,  144.31, 34.9, 9.62, 9.62, 3.70, -11.02,   1.28,   2.41, 735.92, -96.56,  32.72,   8.00,   0.04,   0.33,  55.00, 9.50, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.91, -85,   8, 5,   coast,  -21.12,  85931.00, 1368.35, 1144.62,  144.31, 34.9, 9.62, 9.62, 3.70, -11.02,   1.28,   2.41, 735.92, -96.56,  32.72,   8.00,   0.04,   0.33,  55.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1,  9,  40.3880436, -87.5151993,  1077.0, 2023,  4, 15, 18, 34, 53,      167,      883, 250,  79,   1.7,   0.9,   1.4, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.98, -87,   7, 5,   coast,  -21.12,  85931.00, 1368.35, 1144.62,  144.31, 34.9, 9.62, 9.62, 3.70, -11.02,   1.28,   2.41, 735.92, -96.56,  32.72,   8.00,   0.04,   0.33,  55.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3879626, -87.5154930,  1197.0, 2023,  4, 15, 18, 34, 54,      193,     1006, 250,  79,   1.6,   0.9,   1.3, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     7.99, -81,   8, 5,   coast,  -20.12,  85952.00, 1366.35, 1142.62,  142.53, 34.9, 9.62, 9.62, 3.70, -11.69,  -0.50,   3.33, 662.31, -64.70,  65.49,   8.00,   0.04,   0.19,  53.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3879626, -87.5154930,  1197.0, 2023,  4, 15, 18, 34, 54,      193,     1006, 250,  79,   1.6,   0.9,   1.3, 34,  0, 36,  0,  0, 33,  0,  0,  0,  0, 36,  0,  0,  9,  0,  0, 34,  0,  7,  0, 33,  0,  0, 30,  0,  0,  0,  0,  0, 33,  0,  0
6, 8183, 1,KN4UIR,     8.02, -79,   5, 5,   coast,  -20.12,  85952.00, 1366.35, 1142.62,  142.53, 34.9, 9.62, 9.62, 3.70, -11.69,  -0.50,   3.33, 662.31, -64.70,  65.49,   8.00,   0.04,   0.19,  53.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3879626, -87.5154930,  1197.0, 2023,  4, 15, 18, 34, 54,      193,     1006, 250,  79,   1.6,   0.9,   1.3, 34,  0, 36,  0,  0, 29,  0,  0,  0,  0, 34,  0,  0,  9,  0,  0, 29,  0,  0,  0, 28,  0,  0, 34,  0,  0,  0,  0,  0, 34,  0,  0
6, 8183, 1,KN4UIR,     8.02, -78,   5, 5,   coast,  -20.12,  85952.00, 1366.35, 1142.62,  142.53, 34.9, 9.62, 9.62, 3.70, -11.69,  -0.50,   3.33, 662.31, -64.70,  65.49,   8.00,   0.04,   0.19,  53.00, 9.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 10,  40.3879626, -87.5154930,  1197.0, 2023,  4, 15, 18, 34, 54,      193,     1006, 250,  79,   1.6,   0.9,   1.3, 34,  0, 36,  0,  0, 29,  0,  0,  0,  0, 34,  0,  0,  9,  0,  0, 29,  0,  0,  0, 28,  0,  0, 34,  0,  0,  0,  0,  0, 34,  0,  0
